"","lon","lat"
"1993",NA,NA
"1994",NA,NA
"1995",NA,NA
"1996",-79.0192997,35.7595731
"1997",NA,NA
"1998",NA,NA
"1999",-81.5157535,27.6648274
"2000",1.153035,51.789534
"2001",-3.74922,40.463667
"2002",-84.528895,34.038741
"2003",-74.1723667,40.735657
"2004",-81.5157535,27.6648274
"2005",-119.4179324,36.778261
"2006",-84.3879824,33.7489954
"2007",-118.2436849,34.0522342
"2008",NA,NA
"2009",NA,NA
"2010",NA,NA
"2011",121.0437003,14.6760413
"2012",-72.5578678,42.8509152
"2013",NA,NA
"2014",-81.4736377,28.4722475
"2015",-90.628475,38.773781
"2016",-76.6121893,39.2903848
"2017",-81.5157535,27.6648274
"2018",-3.74922,40.463667
"2019",-87.9064736,43.0389025
"2020",NA,NA
"2021",-3.523964,55.623396
"2022",-3.435973,55.378051
"2023",25.48583,42.733883
"2024",NA,NA
"2025",-85.323214,51.253775
"2026",-71.3824374,42.4072107
"2027",-79.0192997,35.7595731
"2028",NA,NA
"2029",138.252924,36.204824
"2030",NA,NA
"2031",NA,NA
"2032",-71.5500276,-33.0153481
"2033",-78.6381787,35.7795897
"2034",NA,NA
"2035",-84.3879824,33.7489954
"2036",-116.9828546,33.0884334
"2037",-95.712891,37.09024
"2038",120.9842195,14.5995124
"2039",-2.9915726,53.4083714
"2040",NA,NA
"2041",-74.0059728,40.7127753
"2042",NA,NA
"2043",122.5621063,10.7201501
"2044",100.5017651,13.7563309
"2045",-0.1277583,51.5073509
"2046",NA,NA
"2047",-122.3320708,47.6062095
"2048",NA,NA
"2049",NA,NA
"2050",-77.2716502,39.1731621
"2051",-95.712891,37.09024
"2052",NA,NA
"2053",NA,NA
